qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_1735,1,riboswitch,1,riboswitch,0.8439689874649048,1735_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_40_percentage_100_position_41-156 riboswitch,1735,2,1735_2
query_1736,0,genomicbackground,0,genomicbackground,0.0007937296177260578,1736_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_0_percentage_73_position_81-165 genomicbackground,1736,2,1736_2
query_1737,1,riboswitch,0,genomicbackground,0.0008064055000431836,1737_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_5_percentage_78_position_76-165 riboswitch,1737,2,1737_2
query_1738,1,riboswitch,0,genomicbackground,0.0006160935154184699,1738_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_10_percentage_82_position_71-165 riboswitch,1738,2,1738_2
query_1739,1,riboswitch,0,genomicbackground,0.0007666815654374659,1739_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_15_percentage_86_position_66-165 riboswitch,1739,2,1739_2
query_1740,1,riboswitch,0,genomicbackground,0.002557953353971243,1740_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_20_percentage_91_position_61-165 riboswitch,1740,2,1740_2
query_1741,1,riboswitch,0,genomicbackground,0.002091452246531844,1741_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_25_percentage_95_position_56-165 riboswitch,1741,2,1741_2
query_1742,1,riboswitch,0,genomicbackground,0.005109461024403572,1742_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_30_percentage_99_position_51-165 riboswitch,1742,2,1742_2
query_1743,1,riboswitch,0,genomicbackground,0.0013937550829723477,1743_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_165_off_35_percentage_100_position_46-161 riboswitch,1743,2,1743_2
query_1744,1,riboswitch,0,genomicbackground,0.0008563426090404391,1744_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_0_percentage_78_position_81-170 riboswitch,1744,2,1744_2
query_1745,1,riboswitch,0,genomicbackground,0.0006032442324794829,1745_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_5_percentage_82_position_76-170 riboswitch,1745,2,1745_2
query_1746,1,riboswitch,0,genomicbackground,0.0008181454613804817,1746_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_10_percentage_86_position_71-170 riboswitch,1746,2,1746_2
query_1747,1,riboswitch,0,genomicbackground,0.0011272401316091418,1747_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_15_percentage_91_position_66-170 riboswitch,1747,2,1747_2
query_1748,1,riboswitch,0,genomicbackground,0.0010704691521823406,1748_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_20_percentage_95_position_61-170 riboswitch,1748,2,1748_2
query_1749,1,riboswitch,0,genomicbackground,0.0027884594164788723,1749_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_25_percentage_99_position_56-170 riboswitch,1749,2,1749_2
query_1750,1,riboswitch,0,genomicbackground,0.005346555728465319,1750_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_170_off_30_percentage_100_position_51-166 riboswitch,1750,2,1750_2
query_1751,1,riboswitch,0,genomicbackground,0.0006470223888754845,1751_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_175_off_0_percentage_82_position_81-175 riboswitch,1751,2,1751_2
query_1752,1,riboswitch,0,genomicbackground,0.0008364999084733427,1752_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_175_off_5_percentage_86_position_76-175 riboswitch,1752,2,1752_2
query_1753,1,riboswitch,0,genomicbackground,0.0008403234533034265,1753_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_175_off_10_percentage_91_position_71-175 riboswitch,1753,2,1753_2
query_1754,1,riboswitch,0,genomicbackground,0.001168854651041329,1754_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_175_off_15_percentage_95_position_66-175 riboswitch,1754,2,1754_2
query_1755,1,riboswitch,0,genomicbackground,0.001251785783097148,1755_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_175_off_20_percentage_99_position_61-175 riboswitch,1755,2,1755_2
query_1756,1,riboswitch,0,genomicbackground,0.002866716356948018,1756_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_175_off_25_percentage_100_position_56-171 riboswitch,1756,2,1756_2
query_1757,1,riboswitch,0,genomicbackground,0.0009590765694156289,1757_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_180_off_0_percentage_86_position_81-180 riboswitch,1757,2,1757_2
query_1758,1,riboswitch,0,genomicbackground,0.000857438484672457,1758_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_180_off_5_percentage_91_position_76-180 riboswitch,1758,2,1758_2
query_1759,1,riboswitch,0,genomicbackground,0.001053109997883439,1759_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_180_off_10_percentage_95_position_71-180 riboswitch,1759,2,1759_2
query_1760,1,riboswitch,0,genomicbackground,0.0013763046590611339,1760_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_180_off_15_percentage_99_position_66-180 riboswitch,1760,2,1760_2
query_1761,1,riboswitch,0,genomicbackground,0.0012643974041566253,1761_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_180_off_20_percentage_100_position_61-176 riboswitch,1761,2,1761_2
query_1762,1,riboswitch,0,genomicbackground,0.0009852683870121837,1762_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_185_off_0_percentage_91_position_81-185 riboswitch,1762,2,1762_2
query_1763,1,riboswitch,0,genomicbackground,0.001102615613490343,1763_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_185_off_5_percentage_95_position_76-185 riboswitch,1763,2,1763_2
query_1764,1,riboswitch,0,genomicbackground,0.001090614008717239,1764_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_185_off_10_percentage_99_position_71-185 riboswitch,1764,2,1764_2
query_1765,1,riboswitch,0,genomicbackground,0.0013811393873766065,1765_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_185_off_15_percentage_100_position_66-181 riboswitch,1765,2,1765_2
query_1766,1,riboswitch,0,genomicbackground,0.001322166877798736,1766_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_190_off_0_percentage_95_position_81-190 riboswitch,1766,2,1766_2
query_1767,1,riboswitch,0,genomicbackground,0.0011042873375117779,1767_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_190_off_5_percentage_99_position_76-190 riboswitch,1767,2,1767_2
query_1768,1,riboswitch,0,genomicbackground,0.0011329997796565294,1768_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_190_off_10_percentage_100_position_71-186 riboswitch,1768,2,1768_2
query_1769,1,riboswitch,0,genomicbackground,0.0013016903540119529,1769_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_195_off_0_percentage_99_position_81-195 riboswitch,1769,2,1769_2
query_1770,1,riboswitch,0,genomicbackground,0.0011749238474294543,1770_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_195_off_5_percentage_100_position_76-191 riboswitch,1770,2,1770_2
query_1771,1,riboswitch,0,genomicbackground,0.005089994985610247,1771_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_200_off_0_percentage_100_position_81-196 riboswitch,1771,2,1771_2
query_1772,0,genomicbackground,0,genomicbackground,0.0004815740103367716,1772_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_0_percentage_30_position_61-95 genomicbackground,1772,2,1772_2
query_1773,0,genomicbackground,0,genomicbackground,0.0005004710401408374,1773_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_5_percentage_34_position_56-95 genomicbackground,1773,2,1773_2
query_1774,0,genomicbackground,0,genomicbackground,0.0005447378498502076,1774_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_10_percentage_39_position_51-95 genomicbackground,1774,2,1774_2
query_1775,0,genomicbackground,0,genomicbackground,0.01587821915745735,1775_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_15_percentage_43_position_46-95 genomicbackground,1775,2,1775_2
query_1776,0,genomicbackground,1,riboswitch,0.6488462686538696,1776_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_20_percentage_47_position_41-95 genomicbackground,1776,2,1776_2
query_1777,0,genomicbackground,1,riboswitch,0.9321939945220947,1777_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_25_percentage_52_position_36-95 genomicbackground,1777,2,1777_2
query_1778,0,genomicbackground,0,genomicbackground,0.17834782600402832,1778_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_30_percentage_56_position_31-95 genomicbackground,1778,2,1778_2
query_1779,0,genomicbackground,1,riboswitch,0.874914824962616,1779_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_35_percentage_60_position_26-95 genomicbackground,1779,2,1779_2
query_1780,0,genomicbackground,1,riboswitch,0.9848614931106567,1780_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_40_percentage_65_position_21-95 genomicbackground,1780,2,1780_2
query_1781,0,genomicbackground,1,riboswitch,0.9907662868499756,1781_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_45_percentage_69_position_16-95 genomicbackground,1781,2,1781_2
query_1782,0,genomicbackground,1,riboswitch,0.9940949082374573,1782_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_50_percentage_73_position_11-95 genomicbackground,1782,2,1782_2
query_1783,1,riboswitch,1,riboswitch,0.99591463804245,1783_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_55_percentage_78_position_6-95 riboswitch,1783,2,1783_2
query_1784,1,riboswitch,1,riboswitch,0.984495997428894,1784_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_60_percentage_82_position_1-95 riboswitch,1784,2,1784_2
query_1785,1,riboswitch,1,riboswitch,0.9984710812568665,1785_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_65_percentage_82_position_1-95 riboswitch,1785,2,1785_2
query_1786,1,riboswitch,1,riboswitch,0.9881541728973389,1786_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_70_percentage_82_position_1-95 riboswitch,1786,2,1786_2
query_1787,1,riboswitch,1,riboswitch,0.9974029064178467,1787_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_75_percentage_82_position_1-95 riboswitch,1787,2,1787_2
query_1788,1,riboswitch,1,riboswitch,0.9918088316917419,1788_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_80_percentage_82_position_1-95 riboswitch,1788,2,1788_2
query_1789,1,riboswitch,1,riboswitch,0.9813568592071533,1789_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_85_percentage_78_position_1-91 riboswitch,1789,2,1789_2
query_1790,0,genomicbackground,1,riboswitch,0.9991071820259094,1790_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_90_percentage_74_position_1-86 genomicbackground,1790,2,1790_2
query_1791,0,genomicbackground,1,riboswitch,0.9988842606544495,1791_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_95_percentage_70_position_1-81 genomicbackground,1791,2,1791_2
query_1792,0,genomicbackground,1,riboswitch,0.9965702295303345,1792_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_100_percentage_66_position_1-76 genomicbackground,1792,2,1792_2
query_1793,0,genomicbackground,1,riboswitch,0.9976586103439331,1793_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_95_off_105_percentage_61_position_1-71 genomicbackground,1793,2,1793_2
query_1794,0,genomicbackground,0,genomicbackground,0.0004421730409376323,1794_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_0_percentage_34_position_61-100 genomicbackground,1794,2,1794_2
query_1795,0,genomicbackground,0,genomicbackground,0.0005511303897947073,1795_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_5_percentage_39_position_56-100 genomicbackground,1795,2,1795_2
query_1796,0,genomicbackground,0,genomicbackground,0.0005975613021291792,1796_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_10_percentage_43_position_51-100 genomicbackground,1796,2,1796_2
query_1797,0,genomicbackground,0,genomicbackground,0.03154333308339119,1797_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_15_percentage_47_position_46-100 genomicbackground,1797,2,1797_2
query_1798,0,genomicbackground,0,genomicbackground,0.25036343932151794,1798_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_20_percentage_52_position_41-100 genomicbackground,1798,2,1798_2
query_1799,0,genomicbackground,0,genomicbackground,0.28866592049598694,1799_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_25_percentage_56_position_36-100 genomicbackground,1799,2,1799_2
query_1800,0,genomicbackground,1,riboswitch,0.8147590756416321,1800_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_30_percentage_60_position_31-100 genomicbackground,1800,2,1800_2
query_1801,0,genomicbackground,1,riboswitch,0.9567179083824158,1801_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_35_percentage_65_position_26-100 genomicbackground,1801,2,1801_2
query_1802,0,genomicbackground,1,riboswitch,0.9878193140029907,1802_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_40_percentage_69_position_21-100 genomicbackground,1802,2,1802_2
query_1803,0,genomicbackground,1,riboswitch,0.9878465533256531,1803_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_45_percentage_73_position_16-100 genomicbackground,1803,2,1803_2
query_1804,1,riboswitch,1,riboswitch,0.9958063364028931,1804_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_50_percentage_78_position_11-100 riboswitch,1804,2,1804_2
query_1805,1,riboswitch,1,riboswitch,0.9744932055473328,1805_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_55_percentage_82_position_6-100 riboswitch,1805,2,1805_2
query_1806,1,riboswitch,1,riboswitch,0.9934584498405457,1806_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_60_percentage_86_position_1-100 riboswitch,1806,2,1806_2
query_1807,1,riboswitch,1,riboswitch,0.9885733127593994,1807_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_65_percentage_86_position_1-100 riboswitch,1807,2,1807_2
query_1808,1,riboswitch,1,riboswitch,0.9940359592437744,1808_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_70_percentage_86_position_1-100 riboswitch,1808,2,1808_2
query_1809,1,riboswitch,1,riboswitch,0.9973911643028259,1809_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_75_percentage_86_position_1-100 riboswitch,1809,2,1809_2
query_1810,1,riboswitch,1,riboswitch,0.9909451007843018,1810_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_80_percentage_83_position_1-96 riboswitch,1810,2,1810_2
query_1811,1,riboswitch,1,riboswitch,0.9987413287162781,1811_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_85_percentage_78_position_1-91 riboswitch,1811,2,1811_2
query_1812,0,genomicbackground,1,riboswitch,0.9991857409477234,1812_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_90_percentage_74_position_1-86 genomicbackground,1812,2,1812_2
query_1813,0,genomicbackground,1,riboswitch,0.9988396763801575,1813_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_95_percentage_70_position_1-81 genomicbackground,1813,2,1813_2
query_1814,0,genomicbackground,1,riboswitch,0.9980691075325012,1814_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_100_off_100_percentage_66_position_1-76 genomicbackground,1814,2,1814_2
query_1815,0,genomicbackground,0,genomicbackground,0.0004839877365157008,1815_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_0_percentage_39_position_61-105 genomicbackground,1815,2,1815_2
query_1816,0,genomicbackground,0,genomicbackground,0.0005915419897064567,1816_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_5_percentage_43_position_56-105 genomicbackground,1816,2,1816_2
query_1817,0,genomicbackground,0,genomicbackground,0.0008308676769956946,1817_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_10_percentage_47_position_51-105 genomicbackground,1817,2,1817_2
query_1818,0,genomicbackground,0,genomicbackground,0.027626674622297287,1818_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_15_percentage_52_position_46-105 genomicbackground,1818,2,1818_2
query_1819,0,genomicbackground,0,genomicbackground,0.03937867283821106,1819_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_20_percentage_56_position_41-105 genomicbackground,1819,2,1819_2
query_1820,0,genomicbackground,1,riboswitch,0.8640634417533875,1820_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_25_percentage_60_position_36-105 genomicbackground,1820,2,1820_2
query_1821,0,genomicbackground,1,riboswitch,0.9412331581115723,1821_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_30_percentage_65_position_31-105 genomicbackground,1821,2,1821_2
query_1822,0,genomicbackground,1,riboswitch,0.9706266522407532,1822_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_35_percentage_69_position_26-105 genomicbackground,1822,2,1822_2
query_1823,0,genomicbackground,1,riboswitch,0.9820317029953003,1823_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_40_percentage_73_position_21-105 genomicbackground,1823,2,1823_2
query_1824,1,riboswitch,1,riboswitch,0.9947863817214966,1824_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_45_percentage_78_position_16-105 riboswitch,1824,2,1824_2
query_1825,1,riboswitch,1,riboswitch,0.9614511132240295,1825_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_50_percentage_82_position_11-105 riboswitch,1825,2,1825_2
query_1826,1,riboswitch,1,riboswitch,0.9926902651786804,1826_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_55_percentage_86_position_6-105 riboswitch,1826,2,1826_2
query_1827,1,riboswitch,1,riboswitch,0.9907317757606506,1827_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_60_percentage_91_position_1-105 riboswitch,1827,2,1827_2
query_1828,1,riboswitch,1,riboswitch,0.9982900023460388,1828_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_65_percentage_91_position_1-105 riboswitch,1828,2,1828_2
query_1829,1,riboswitch,1,riboswitch,0.9942027926445007,1829_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_70_percentage_91_position_1-105 riboswitch,1829,2,1829_2
query_1830,1,riboswitch,1,riboswitch,0.9973005652427673,1830_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_75_percentage_87_position_1-101 riboswitch,1830,2,1830_2
query_1831,1,riboswitch,1,riboswitch,0.9992000460624695,1831_2_RF01056_2_NC_000913.3_4467215-4467731_ext_140-340_int_105_off_80_percentage_83_position_1-96 riboswitch,1831,2,1831_2
